	date	ticker	revenue	ebit	cash-flow-from-operating-activities	current-ratio	debt-equity-ratio	gross-margin	net-profit-margin	roe	past-eps-earnings-per-share-diluted	eps-earnings-per-share-diluted	ebitda-margin
1	2023-05-31	ADBE	4816.00000	1624.00000	2139	1.15650	0.24470	88.12290	26.88950	8.72760	2.71000	2.82000	0
0	2023-08-31	ADBE	4890.00000	1697.00000	1873	1.24910	0.23030	88.13910	28.69120	8.89330	2.82000	3.05000	0
58	2009-03-31	INTC	7145.00000	647.00000	378.00000	2.86110	0.03070	45.31840	8.80340	1.61020	0	0.11000	0
57	2009-06-30	INTC	8024.00000	-12.00000	3384	2.60870	0.03070	50.83500	-4.96010	-1.01930	0.11000	-0.07000	0
56	2009-09-30	INTC	9389.00000	2579.00000	4003	2.48380	0.05700	57.55670	19.76780	4.75500	-0.07000	0.33000	0
55	2009-12-31	INTC	10569.00000	2497.00000	3405	2.78710	0.05330	64.71760	21.59150	5.47190	0.33000	0.40000	0
54	2010-03-31	INTC	10299.00000	3448.00000	4079.00000	2.66200	0.05550	63.39450	23.71100	5.69230	0.40000	0.43000	0
53	2010-06-30	INTC	10765.00000	3981.00000	3486	3.33430	0.04960	67.20860	26.81840	6.29790	0.43000	0.51000	0
52	2010-09-30	INTC	11102.00000	4136.00000	3577	3.33810	0.04890	65.94310	26.61680	6.19550	0.51000	0.52000	0
51	2010-12-31	INTC	11457.00000	4023.00000	5550	3.38920	0.04280	64.64170	27.75600	6.43330	0.52000	0.55000	0
50	2011-03-31	INTC	12847.00000	4158.00000	4013.00000	1.97100	0.04510	61.37620	24.59720	6.67380	0.55000	0.56000	0
49	2011-06-30	INTC	13032.00000	3935.00000	3971	2.23120	0.04440	60.63540	22.66730	6.06280	0.56000	0.54000	0
48	2011-09-30	INTC	14233.00000	4785.00000	6349	2.24180	0.15490	63.35980	24.36590	7.52000	0.54000	0.65000	0
47	2011-12-31	INTC	13887.00000	4599.00000	6630	2.15100	0.15970	64.46320	24.19530	7.31850	0.65000	0.64000	0
46	2012-03-31	INTC	12906.00000	3810.00000	2972.00000	2.12890	0.15930	64.04000	21.21490	5.85540	0.64000	0.53000	0
45	2012-06-30	INTC	13501.00000	3832.00000	4739	2.44690	0.14730	63.35830	20.93920	5.79550	0.53000	0.54000	0
44	2012-09-30	INTC	13457.00000	3841.00000	5147	1.92540	0.14520	63.27560	22.08520	6.03220	0.54000	0.58000	0
43	2012-12-31	INTC	13477.00000	3155.00000	6026	2.43120	0.26260	58.00250	18.31270	4.82000	0.58000	0.48000	0
42	2013-03-31	INTC	12580.00000	2519.00000	4285.00000	2.43070	0.25840	56.16850	16.25600	3.99460	0.48000	0.40000	0
41	2013-06-30	INTC	12811.00000	2719.00000	4722	2.55050	0.24910	58.30930	15.61160	3.71470	0.40000	0.39000	0
40	2013-09-30	INTC	13483.00000	3504.00000	5731	2.25950	0.24360	62.40450	21.87940	5.31990	0.39000	0.58000	0
39	2013-12-31	INTC	13834.00000	3549.00000	6038	2.36470	0.23080	61.95610	18.97500	4.50600	0.58000	0.52000	0
38	2014-03-31	INTC	12764.00000	2510.00000	3501.00000	2.25460	0.22760	59.64430	15.12070	3.32540	0.52000	0.38000	0
37	2014-06-30	INTC	13831.00000	3844.00000	5453	2.36760	0.22270	64.47110	20.21550	4.71920	0.38000	0.55000	0
36	2014-09-30	INTC	14554.00000	4540.00000	5693	1.84570	0.23660	64.98560	22.79100	5.91550	0.55000	0.66000	0
35	2014-12-31	INTC	14721.00000	4453.00000	5771	1.73190	0.24440	65.35560	24.86920	6.55330	0.66000	0.72000	0
34	2015-03-31	INTC	12781.00000	2615.00000	4415.00000	1.76030	0.24090	60.48040	15.58560	3.62680	0.72000	0.41000	0
33	2015-06-30	INTC	13195.00000	2896.00000	3440	1.97430	0.22940	62.50850	20.50780	4.69020	0.41000	0.55000	0
32	2015-09-30	INTC	14465.00000	4192.00000	5735	2.40090	0.37110	62.98650	21.49330	5.44510	0.55000	0.64000	0
31	2015-12-31	INTC	14914.00000	4299.00000	5428	2.44920	0.37110	64.30200	24.22560	5.91470	0.64000	0.73000	0
30	2016-03-31	INTC	13702.00000	2568.00000	4055.00000	1.56320	0.41470	59.33440	14.93210	3.34460	0.73000	0.42000	0
29	2016-06-30	INTC	13533.00000	1318.00000	3845	1.66680	0.46630	58.91530	9.82780	2.16730	0.42000	0.27000	0
28	2016-09-30	INTC	15778.00000	4462.00000	5758	1.80240	0.43760	63.27160	21.40960	5.35210	0.27000	0.69000	0
27	2016-12-31	INTC	16374.00000	4785.00000	8150	1.74900	0.38180	61.97020	21.75400	5.37860	0.69000	0.74000	0
26	2017-03-31	INTC	14796.00000	3632.00000	3898.00000	1.69250	0.38520	61.90860	20.03240	4.43420	0.74000	0.61000	0
25	2017-06-30	INTC	14763.00000	3842.00000	4707	2.16250	0.46610	61.61350	19.02050	4.09180	0.61000	0.58000	0
24	2017-09-30	INTC	16149.00000	5141.00000	6264	1.60250	0.44600	62.31970	27.96460	6.36630	0.58000	0.94000	0
23	2017-12-31	INTC	17053.00000	5435.00000	7241	1.69340	0.38850	63.20300	-4.02860	-0.99540	0.94000	-0.14000	0
22	2018-03-31	INTC	16066.00000	4470.00000	6284.00000	1.58460	0.40780	60.56890	27.72310	6.34790	-0.14000	0.93000	0
21	2018-06-30	INTC	16962.00000	5273.00000	7413	1.57090	0.40180	61.42550	29.51300	7.14660	0.93000	1.05000	0
20	2018-09-30	INTC	19163.00000	7349.00000	8835	1.51170	0.38990	64.49930	33.38730	8.95040	1.05000	1.38000	0
19	2018-12-31	INTC	18657.00000	6224.00000	6900	1.73140	0.35350	60.17580	27.84480	6.96730	1.38000	1.12000	0
18	2019-03-31	INTC	16061.00000	4174.00000	4959.00000	1.53670	0.38670	56.59050	24.74320	5.39500	1.12000	0.87000	0
17	2019-06-30	INTC	16505.00000	4617.00000	7587	1.48380	0.38450	59.84850	25.31960	5.57590	0.87000	0.92000	0
16	2019-09-30	INTC	19190.00000	6447.00000	10711	1.19520	0.38940	58.85880	31.21420	8.06820	0.92000	1.35000	0
15	2019-12-31	INTC	20209.00000	6797.00000	9888	1.40020	0.37420	58.77580	34.16800	8.90920	1.35000	1.57000	0
14	2020-03-31	INTC	19828.00000	7038.00000	6158.00000	1.73680	0.52280	60.60120	28.55050	7.41420	1.57000	1.31000	0
13	2020-06-30	INTC	19728.00000	5697.00000	11157	1.97460	0.46760	53.25930	25.87690	6.22490	1.31000	1.19000	0
12	2020-09-30	INTC	18333.00000	5059.00000	8179	1.66360	0.49040	53.13370	23.32410	5.73540	1.19000	1.02000	0
11	2020-12-31	INTC	19978.00000	5884.00000	10370	1.90870	0.44920	56.80250	29.31730	7.22750	1.02000	1.42000	0
10	2021-03-31	INTC	19673.00000	3694.00000	5348.00000	1.89530	0.44960	55.17210	17.08430	4.21140	1.42000	0.82000	0
9	2021-06-30	INTC	19631.00000	5546.00000	8801	1.98790	0.41560	57.08320	25.78070	5.93970	0.82000	1.24000	0
8	2021-09-30	INTC	19192.00000	5227.00000	9904	2.07300	0.44740	55.99210	35.55130	7.57380	1.24000	1.67000	0
7	2021-12-31	INTC	20528.00000	4989.00000	5403	2.13230	0.39940	53.62920	22.52050	4.84640	1.67000	1.13000	0
6	2022-03-31	INTC	18353.00000	4341.00000	5891.00000	2.13380	0.36110	50.36780	44.20530	7.86630	1.13000	1.98000	0
5	2022-06-30	INTC	15321.00000	-700.00000	809	1.85860	0.35000	36.46630	-2.96330	-0.44850	1.98000	-0.11000	0
4	2022-09-30	INTC	15338.00000	-175.00000	1030	1.77120	0.39570	42.60660	6.64360	1.02020	-0.11000	0.25000	0
3	2022-12-31	INTC	14042.00000	-1132.00000	7703	1.56760	0.40710	39.16820	-4.72870	-0.64000	0.25000	-0.18000	0
2	2023-03-31	INTC	11715.00000	-1468.00000	-1785.00000	1.76370	0.50070	34.21260	-23.54250	-2.75690	-0.18000	-0.66000	0
1	2023-06-30	INTC	12949.00000	-1016.00000	2808	1.59510	0.46950	35.81740	11.43720	1.41000	-0.66000	0.35000	0
0	2023-09-30	INTC	14158.00000	-8.00000	5824	1.53110	0.46250	42.50600	2.09780	0.29330	0.35000	0.07000	0
57	2009-03-31	PXD	477.88400	64.69500	24.42100	0.90940	0.84720	76.89170	-3.07060	-0.27110	0	-0.13000	0
56	2009-06-30	PXD	273.04400	-49.03000	223.907	0.83110	0.84120	68.94530	-31.90590	-2.54860	-0.13000	-0.76000	0
55	2009-09-30	PXD	393.03500	52.07500	162.497	0.81680	0.81130	77.00100	-1.82300	-0.29070	-0.76000	-0.06000	0
54	2009-12-31	PXD	146.41790	-16.81310	132.234	1.07870	0.75790	58.83910	38.69330	-0.86790	-0.06000	0.49000	0
53	2010-03-31	PXD	506.99600	201.65400	299.36300	1.12520	0.68170	83.01760	47.32130	6.61220	0.49000	2.08000	0
52	2010-06-30	PXD	446.63900	114.62000	393.851	1.21330	0.62380	78.95120	36.60520	3.61840	2.08000	1.41000	0
51	2010-09-30	PXD	585.79600	239.91110	208.508	1.15640	0.61080	82.80680	18.66620	2.32070	1.41000	0.94000	0
50	2010-12-31	PXD	842.26400	494.81990	383.301	1.55640	0.61560	90.03460	9.32680	0.27970	0.94000	0.65000	0
49	2011-03-31	PXD	261.42500	-58.85300	143.21400	1.77560	0.56280	62.19370	130.99510	-1.67070	0.65000	2.96000	0
48	2011-06-30	PXD	805.18800	468.00300	421.24	1.41750	0.53380	87.36430	29.89740	5.57990	2.96000	2.03000	0
47	2011-09-30	PXD	983.54500	632.60600	465.584	1.42200	0.49790	88.54540	35.04330	7.41380	2.03000	2.95000	0
46	2011-12-31	PXD	463.08920	-193.50690	499.676	1.31120	0.44750	78.90840	-23.43830	-3.01050	2.95000	-1.06000	0
45	2012-03-31	PXD	784.46000	309.11100	426.08600	1.23150	0.44930	83.20110	27.04680	3.60490	-1.06000	1.68000	0
44	2012-06-30	PXD	917.97500	-14.53710	499.324	1.13730	0.57070	83.65090	-7.69710	-0.89550	1.68000	-0.57000	0
43	2012-09-30	PXD	615.43700	88.96700	432.06	1.59290	0.61410	70.80330	3.06560	-0.18270	-0.57000	0.15000	0
42	2012-12-31	PXD	691.12800	774.45900	479.53	1.01500	0.63420	72.44350	4.57500	6.74730	0.15000	0.24000	0
41	2013-03-31	PXD	767.00000	217.00000	360.00000	1.23100	0.41530	73.14210	13.16820	1.27990	0.24000	0.75000	0
40	2013-06-30	PXD	1159.00000	591.00000	577	1.44760	0.36920	82.05350	29.07680	4.44550	0.75000	2.40000	0
39	2013-09-30	PXD	807.00000	199.00000	668	1.26210	0.36730	70.87980	11.27630	1.01770	2.40000	0.65000	0
38	2013-12-31	PXD	925.00000	-1242.00000	541	1.38400	0.40110	70.27030	-147.78380	-13.19730	0.65000	-9.96000	0
37	2014-03-31	PXD	944.00000	259.00000	466.00000	1.24560	0.40240	68.11440	13.02970	2.15650	-9.96000	0.85000	0
36	2014-06-30	PXD	932.00000	158.00000	717	0.94200	0.39390	60.83690	0.10730	0.81480	0.85000	0.01000	0
35	2014-09-30	PXD	1513.00000	716.00000	615	1.03610	0.37220	76.07400	24.71910	5.74580	0.01000	2.58000	0
34	2014-12-31	PXD	1683.00000	766.00000	568	1.66240	0.30830	78.13430	25.66850	5.00640	2.58000	2.94000	0
33	2015-03-31	PXD	869.00000	-13.00000	104.00000	1.45780	0.31390	66.85850	-8.97580	-0.87070	2.94000	-0.52000	0
32	2015-06-30	PXD	644.00000	-233.00000	328	1.26330	0.32160	37.88820	-33.85090	-2.61190	-0.52000	-1.46000	0
31	2015-09-30	PXD	2237.00000	1131.00000	357	2.09500	0.29790	76.39700	28.87800	7.21520	-1.46000	4.27000	0
30	2015-12-31	PXD	811.00000	-792.00000	466	2.18470	0.43640	70.40690	-76.81870	-7.43880	4.27000	-4.12000	0
29	2016-03-31	PXD	685.00000	-261.00000	110.00000	2.28880	0.37750	41.75180	-38.97810	-2.75400	-4.12000	-1.65000	0
28	2016-06-30	PXD	786.00000	-283.00000	409	2.56640	0.35280	29.89820	-34.09670	-2.58040	-1.65000	-1.63000	0
27	2016-09-30	PXD	1186.00000	68.00000	440	2.50840	0.30780	49.49410	1.85500	0.21090	-1.63000	0.13000	0
26	2016-12-31	PXD	725.00000	30.00000	541	2.10600	0.30860	74.20690	-5.93100	-0.41300	0.13000	-0.19000	0
25	2017-03-31	PXD	1300.00000	38.00000	364.00000	3.08820	0.26370	63.38460	-3.23080	-0.40590	-0.19000	-0.25000	0
24	2017-06-30	PXD	1462.00000	453.00000	483	1.96660	0.25750	65.11630	15.93710	2.19770	-0.25000	1.36000	0
23	2017-09-30	PXD	1167.00000	66.00000	454	1.69150	0.25770	49.10030	-1.97090	-0.21700	1.36000	-0.13000	0
22	2017-12-31	PXD	1526.00000	168.00000	798	1.41310	0.24220	46.39580	43.57800	5.89590	-0.13000	3.87000	0
21	2018-03-31	PXD	2150.00000	325.00000	555.00000	1.25510	0.23970	41.06980	8.27910	1.56110	3.87000	1.04000	0
20	2018-06-30	PXD	2111.00000	194.00000	899	1.08710	0.19900	39.88630	3.12650	0.54860	1.04000	0.38000	0
19	2018-09-30	PXD	2476.00000	744.00000	874	1.19550	0.19220	53.99840	16.59940	3.45550	0.38000	2.39000	0
18	2018-12-31	PXD	2678.00000	977.00000	914	1.41910	0.18860	58.55120	12.06120	2.66700	2.39000	1.89000	0
17	2019-03-31	PXD	2413.00000	632.00000	604.00000	0.98930	0.18720	51.18110	14.50480	2.86670	1.89000	2.06000	0
16	2019-06-30	PXD	1923.00000	26.00000	789	0.86140	0.19250	31.30530	-8.78840	-1.42300	2.06000	-1.01000	0
15	2019-09-30	PXD	2325.00000	366.00000	894	0.78170	0.19300	41.84950	9.93550	1.94840	-1.01000	1.38000	0
14	2019-12-31	PXD	2664.00000	563.00000	828	0.87780	0.18860	43.88140	13.43840	2.97460	1.38000	2.16000	0
13	2020-03-31	PXD	2260.00000	482.00000	825.00000	0.99470	0.21610	46.72570	12.83190	2.38310	2.16000	1.75000	0
12	2020-06-30	PXD	839.00000	-433.00000	329	0.75440	0.18680	11.91900	-53.51610	-3.82450	1.75000	-2.73000	0
11	2020-09-30	PXD	1731.00000	34.00000	392	1.43360	0.28210	32.92890	-4.91050	-0.72940	-2.73000	-0.52000	0
10	2020-12-31	PXD	1855.00000	115.00000	524	1.36150	0.28520	34.71700	2.37200	0.37170	-0.52000	0.29000	0
9	2021-03-31	PXD	2444.00000	263.00000	377.00000	0.78690	0.34040	38.33880	-2.86420	-0.38580	0.29000	-0.33000	0
8	2021-06-30	PXD	3419.00000	590.00000	1466	0.55210	0.30590	43.17050	11.11440	1.67860	-0.33000	1.54000	0
7	2021-09-30	PXD	4463.00000	1413.00000	1982	0.62650	0.29880	53.28260	23.41470	4.50570	1.54000	4.07000	0
6	2021-12-31	PXD	4317.00000	1058.00000	2221	1.51560	0.30350	46.90760	17.67430	3.34110	4.07000	3.33000	0
5	2022-03-31	PXD	6172.00000	2679.00000	2581.00000	1.54070	0.24040	58.39270	32.55020	8.48830	3.33000	7.85000	0
4	2022-06-30	PXD	6920.00000	3070.00000	3218	1.33100	0.23930	58.67050	34.26300	9.96640	7.85000	9.30000	0
3	2022-09-30	PXD	6093.00000	2564.00000	2951	1.02710	0.22720	58.47690	32.56200	8.64530	9.30000	7.93000	0
2	2022-12-31	PXD	5109.00000	1954.00000	2598	0.95860	0.21760	56.95830	28.98810	6.57030	7.93000	6.05000	0
1	2023-03-31	PXD	4541.00000	1630.00000	2314.00000	0.88210	0.27050	57.27810	26.91040	5.59580	6.05000	5.00000	0
0	2023-06-30	PXD	4599.00000	1479.00000	1713	0.73210	0.24190	53.70730	23.96170	5.00910	5.00000	4.55000	0
15	2018-12-31	PLTR			-39.012						0	0.00000	0
14	2019-12-31	PLTR			-126.203						0.00000	0.00000	0
13	2020-03-31	PLTR	229.32700	-70.18500	-287.18400			71.96410	-23.66660		0.00000	-0.10000	0
12	2020-06-30	PLTR	251.88900	-99.14500	60.854			72.84120	-43.85070		-0.10000	-0.17000	0
11	2020-09-30	PLTR	289.36600	-847.77710	-51.99			48.39060	-294.89260		-0.17000	-0.94000	0
10	2020-12-31	PLTR	322.09100	-156.57200	-18.288	3.73860	0.13000	78.11090	-46.05620	-9.74310	-0.94000	-0.08000	0
9	2021-03-31	PLTR	341.23400	-114.01400	116.88100	3.87900	0.10970	78.28150	-36.18460	-6.83710	-0.08000	-0.07000	0
8	2021-06-30	PLTR	375.64200	-146.14800	22.75	3.90070		75.79450	-36.89150	-6.69800	-0.07000	-0.07000	0
7	2021-09-30	PLTR	392.14600	-91.94100	100.793	4.12540		77.86440	-26.04570	-4.54330	-0.07000	-0.05000	0
6	2021-12-31	PLTR	432.86710	-58.94290	93.427	4.33790		79.77140	-36.08220	-6.81740	-0.05000	-0.08000	0
5	2022-03-31	PLTR	446.35700	-39.43900	35.47700	4.37510		78.85030	-22.71250	-4.28710	-0.08000	-0.05000	0
4	2022-06-30	PLTR	473.01000	-41.74500	62.431	4.35970		78.38860	-37.91230	-7.63480	-0.05000	-0.09000	0
3	2022-09-30	PLTR	477.88000	-62.19100	47.066	4.28070		77.48160	-25.92180	-5.19040	-0.09000	-0.06000	0
2	2022-12-31	PLTR	508.62400	-17.82610	78.763	5.17330		79.49150	6.07090	1.26740	-0.06000	0.02000	0
1	2023-03-31	PLTR	525.18600	4.11500	187.37600	5.41420		79.50350	3.19920	0.68320	0.02000	0.01000	0
0	2023-06-30	PLTR	533.31700	10.07400	90.192	5.21880		79.95580	5.27400	0.91830	0.01000	0.01000	0
58	2009-03-31	RTX	12249.00000	1250.00000	485.00000	1.29450	0.64500	25.65110	5.89440	4.75990	0	0.78000	0
57	2009-06-30	RTX	13196.00000	1637.00000	1540	1.27270	0.58760	27.24310	7.39620	5.79160	0.78000	1.05000	0
56	2009-09-30	RTX	13375.00000	1771.00000	1853	1.30380	0.53100	26.45980	7.91030	5.82820	1.05000	1.14000	0
55	2009-12-31	RTX	13605.00000	1719.00000	1475	1.29480	0.46400	24.16760	7.88680	5.56690	1.14000	1.15000	0
54	2010-03-31	RTX	12040.00000	1523.00000	1154.00000	1.30270	0.57120	27.47510	7.19270	4.52590	1.15000	0.93000	0
53	2010-06-30	RTX	13802.00000	1882.00000	1400	1.30060	0.57690	27.43810	8.04230	5.79490	0.93000	1.20000	0
52	2010-09-30	RTX	13620.00000	1928.00000	1676	1.29140	0.55280	29.02350	8.79590	5.83740	1.20000	1.30000	0
51	2010-12-31	RTX	12813.00000	1565.00000	1490	1.32590	0.46070	25.54440	9.35770	4.76890	1.30000	1.31000	0
50	2011-03-31	RTX	12680.00000	1688.00000	1320.00000	1.32190	0.45350	27.72870	7.98110	4.55760	1.31000	1.11000	0
49	2011-06-30	RTX	14469.00000	2150.00000	1323	1.30750	0.48010	27.65220	9.10910	5.88480	1.11000	1.45000	0
48	2011-09-30	RTX	14235.00000	2151.00000	1907	1.31700	0.48180	27.37620	9.30100	5.86740	1.45000	1.47000	0
47	2011-12-31	RTX	14370.00000	1857.00000	1910	1.38360	0.44960	27.63400	9.22060	4.36460	1.47000	1.46000	0
46	2012-03-31	RTX	12416.00000	1713.00000	1323.00000	1.51920	0.41580	28.07670	2.65790	5.04900	1.46000	0.36000	0
45	2012-06-30	RTX	13807.00000	2179.00000	1703	1.97760	0.87340	28.05100	9.61830	6.17910	0.36000	1.47000	0
44	2012-09-30	RTX	15042.00000	2041.00000	1625	1.19780	1.10000	26.85150	9.40700	4.77940	1.47000	1.56000	0
43	2012-12-31	RTX	16443.00000	1751.00000	1954	1.24490	0.85780	25.28130	12.50990	3.49110	1.56000	2.27000	0
42	2013-03-31	RTX	14399.00000	2006.00000	1409.00000	1.29270	0.82810	27.32130	8.79230	4.60760	2.27000	1.39000	0
41	2013-06-30	RTX	16006.00000	2507.00000	1939	1.24290	0.76340	27.82710	9.74630	5.47080	1.39000	1.71000	0
40	2013-09-30	RTX	15462.00000	2366.00000	1543	1.24800	0.70820	28.72850	9.26140	4.72940	1.71000	1.57000	0
39	2013-12-31	RTX	10733.00000	1670.00000	2423	1.29130	0.60930	30.76490	13.63090	3.09460	1.57000	1.58000	0
38	2014-03-31	RTX	14745.00000	2098.00000	1335.00000	1.30040	0.59480	27.50090	8.22650	3.87590	1.58000	1.32000	0
37	2014-06-30	RTX	17191.00000	2355.00000	1742	1.21830	0.57030	24.78040	9.77260	5.08620	1.32000	1.84000	0
36	2014-09-30	RTX	14613.00000	2612.00000	1945	1.23020	0.56510	30.43870	12.68730	4.95920	1.84000	2.04000	0
35	2014-12-31	RTX	11351.00000	2528.00000	1957	1.34110	0.60500	37.34470	12.97680	3.73110	2.04000	1.62000	0
34	2015-03-31	RTX	13320.00000	2182.00000	1646.00000	1.16440	0.72900	28.63360	10.70570	4.52150	1.62000	1.58000	0
33	2015-06-30	RTX	14690.00000	2415.00000	1376	1.29250	0.70270	28.71340	10.49690	4.57450	1.58000	1.73000	0
32	2015-09-30	RTX	13788.00000	2302.00000	1022	1.36600	0.70720	28.92370	9.87820	4.45230	1.73000	1.54000	0
31	2015-12-31	RTX	14300.00000	392.00000	2711	1.18070	0.70810	25.50350	22.92310	-0.88750	1.54000	3.76000	0
30	2016-03-31	RTX	13357.00000	1945.00000	798.00000	1.34130	0.77090	27.72330	8.85680	3.91930	3.76000	1.42000	0
29	2016-06-30	RTX	14874.00000	2337.00000	1808	1.26090	0.73530	27.78670	9.27120	4.65280	1.42000	1.65000	0
28	2016-09-30	RTX	14354.00000	2251.00000	1961	1.26650	0.73670	27.95040	10.31070	4.69050	1.65000	1.78000	0
27	2016-12-31	RTX	14659.00000	1688.00000	1845	1.30330	0.81940	26.77540	6.91040	4.78250	1.78000	1.27000	0
26	2017-03-31	RTX	13815.00000	2144.00000	993.00000	1.23510	0.83980	26.63050	10.03260	5.01500	1.27000	1.73000	0
25	2017-06-30	RTX	15280.00000	2164.00000	2146	1.37250	0.88300	26.93720	9.41750	5.08040	1.73000	1.80000	0
24	2017-09-30	RTX	15062.00000	2032.00000	-29	1.30550	0.86020	26.26480	8.83020	4.52490	1.80000	1.67000	0
23	2017-12-31	RTX	15680.00000	1798.00000	2521	1.34710	0.87470	24.77680	2.53190	1.54670	1.67000	0.50000	0
22	2018-03-31	RTX	15242.00000	1928.00000	453.00000	1.32300	0.84170	25.99400	8.50940	4.21030	0.50000	1.62000	0
21	2018-06-30	RTX	16705.00000	2876.00000	2102	1.45830	0.84890	25.63900	12.25980	6.41460	1.62000	2.56000	0
20	2018-09-30	RTX	16510.00000	1838.00000	1762	1.51690	1.16620	24.07030	7.49850	3.93870	2.56000	1.54000	0
19	2018-12-31	RTX	-13756.00000	-3765.00000	-1647	1.13180	1.12130	36.22420	-4.98690	-8.49540	1.54000	0.78000	0
18	2019-03-31	RTX	18365.00000	2045.00000	1500.00000	1.12730	1.07720	25.36350	7.32920	3.39720	0.78000	1.56000	0
17	2019-06-30	RTX	11329.00000	1386.00000	1269	1.04620	1.05290	24.49470	16.77110	2.85730	1.56000	2.20000	0
16	2019-09-30	RTX	11373.00000	1430.00000	1727	1.06320	1.04170	25.18250	10.09410	2.36110	2.20000	1.33000	0
15	2019-12-31	RTX	4282.00000	53.00000	1325	1.32160	0.97790	10.60250	26.69310	0.15150	1.33000	1.32000	0
14	2020-03-31	RTX	11360.00000	1295.00000	1132.00000	1.23400	1.10450	24.54230	-0.73060	1.17320	1.32000	-0.10000	0
13	2020-06-30	RTX	14061.00000	-3760.00000	210	1.19790	0.47540	13.13560	-27.27400	-5.54490	-0.10000	-2.55000	0
12	2020-09-30	RTX	14747.00000	434.00000	1622	1.22350	0.46780	11.81940	1.79020	0.26400	-2.55000	0.17000	0
11	2020-12-31	RTX	16419.00000	142.00000	1370	1.21000	0.43090	13.11290	0.82220	0.29110	0.17000	-0.11000	0
10	2021-03-31	RTX	15251.00000	1013.00000	723.00000	1.17030	0.43020	17.79560	4.93740	1.10900	-0.11000	0.50000	0
9	2021-06-30	RTX	15880.00000	1282.00000	1326	1.17490	0.43290	20.30860	6.49870	1.49610	0.50000	0.68000	0
8	2021-09-30	RTX	16213.00000	1343.00000	1932	1.23030	0.42840	19.26850	8.59190	2.01960	0.68000	0.93000	0
7	2021-12-31	RTX	17044.00000	1320.00000	3161	1.18620	0.42170	20.11270	4.02490	1.03260	0.93000	0.45000	0
6	2022-03-31	RTX	15716.00000	1080.00000	476.00000	1.16210	0.42540	20.08150	6.89740	1.52190	0.45000	0.72000	0
5	2022-06-30	RTX	16314.00000	1353.00000	1286	1.09720	0.43640	21.19650	7.99310	1.85860	0.72000	0.88000	0
4	2022-09-30	RTX	16951.00000	1520.00000	778	1.08990	0.46630	20.57110	8.18240	1.94470	0.88000	0.94000	0
3	2022-12-31	RTX	18093.00000	1461.00000	4628	1.08510	0.43020	19.71480	7.85940	1.97900	0.94000	0.96000	0
2	2023-03-31	RTX	17214.00000	1652.00000	-863.00000	1.13400	0.46390	20.73310	8.28400	1.99200	0.96000	0.97000	0
1	2023-06-30	RTX	18315.00000	1458.00000	719	1.09950	0.47740	20.73160	7.24540	1.83510	0.97000	0.90000	0
0	2023-09-30	RTX	13464.00000	-1396.00000	3316	1.03370	0.49510	5.30300	-7.30840	-1.31020	0.90000	-0.68000	0
58	2009-03-31	BA	16502.00000	1072.00000	193.00000	0.92790	-18.21610	16.99190	3.69650	-120.82510	0	0.86000	0
57	2009-06-30	BA	17154.00000	1572.00000	1001	0.96320	27.29340	19.76220	5.81790	298.50300	0.86000	1.41000	0
56	2009-09-30	BA	16688.00000	-2109.00000	1197	0.94310	-12.58610	13.48270	-9.37200	177.87910	1.41000	-2.23000	0
55	2009-12-31	BA	17937.00000	1736.00000	3212	1.07270	5.80850	19.35660	7.06920	57.66290	-2.23000	1.80000	0
54	2010-03-31	BA	15216.00000	1215.00000	-285.00000	1.09900	4.25900	20.45870	3.41090	17.07800	1.80000	0.70000	0
53	2010-06-30	BA	15573.00000	1348.00000	266	1.12440	4.08010	19.73930	5.05360	24.86610	0.70000	1.06000	0
52	2010-09-30	BA	16967.00000	1429.00000	1855	1.15230	2.72830	19.23150	4.93310	18.38750	1.06000	1.12000	0
51	2010-12-31	BA	16550.00000	1139.00000	1116	1.14630	4.34000	19.17220	6.97890	40.74070	1.12000	1.57000	0
50	2011-03-31	BA	14910.00000	1033.00000	-953.00000	1.16310	2.91710	19.40980	3.93020	14.67430	1.57000	0.78000	0
49	2011-06-30	BA	16543.00000	1563.00000	1596	1.18690	2.41040	20.38320	5.68820	19.52740	0.78000	1.25000	0
48	2011-09-30	BA	17727.00000	1746.00000	449	1.23290	2.04260	19.19110	6.19390	18.04980	1.25000	1.46000	0
47	2011-12-31	BA	19555.00000	1630.00000	2931	1.20680	3.42880	17.01870	7.07750	38.44240	1.46000	1.85000	0
46	2012-03-31	BA	19383.00000	1598.00000	837.00000	1.21370	2.27030	17.24190	4.74640	18.04690	1.85000	1.22000	0
45	2012-06-30	BA	20005.00000	1567.00000	908	1.21570	1.90110	16.41590	4.82880	16.41210	1.22000	1.27000	0
44	2012-09-30	BA	20008.00000	1586.00000	1596	1.25500	1.45610	16.17350	5.14290	13.46000	1.27000	1.35000	0
43	2012-12-31	BA	22302.00000	1648.00000	4167	1.27400	1.74440	14.70720	4.41660	16.39020	1.35000	1.27000	0
42	2013-03-31	BA	18893.00000	1547.00000	524.00000	1.30270	1.21310	16.70460	5.83810	14.62960	1.27000	1.44000	0
41	2013-06-30	BA	21815.00000	1734.00000	3467	1.30590	1.25500	15.50770	4.98280	14.24270	1.44000	1.41000	0
40	2013-09-30	BA	22130.00000	1821.00000	2808	1.29150	1.05830	15.69820	5.22370	12.79370	1.41000	1.51000	0
